Date,Open,High,Low,Close,Adj Close,Volume
2010-05-20,126.258621,127.892754,125.250748,126.058029,120.676865,17373
2010-05-21,124.076523,126.522827,123.787857,125.035469,119.697968,18395
2010-05-24,125.250748,126.718529,123.098000,124.644058,119.323265,202315
2010-05-25,125.544304,126.013992,118.905037,120.514702,115.370178,5068
2010-05-26,125.642151,125.642151,117.520424,119.653603,114.545822,14808
2010-05-27,120.847397,122.021622,118.401093,119.433434,114.335060,6213
2010-05-28,119.477470,120.162437,117.422577,118.308136,113.257805,32007
2010-05-31,118.401093,121.336662,117.412788,120.646805,115.496643,22247
2010-06-01,118.802292,122.804443,118.802292,122.139046,116.925179,2749
2010-06-02,124.957191,124.957191,121.434509,123.489410,118.217896,1665
2010-06-03,122.315178,125.152893,121.336662,121.693817,116.498962,1931
2010-06-04,126.620674,126.620674,121.336662,123.259453,117.997757,4976
2010-06-07,118.513626,127.202896,118.513626,122.814224,117.571533,6571
2010-06-08,118.890358,127.794899,118.890358,121.087135,115.918182,24966
2010-06-09,122.315178,124.223297,120.945251,121.679146,116.484917,9596
2010-06-10,122.794655,124.467926,122.021622,123.611725,118.335007,13724
2010-06-11,125.348595,127.794899,123.880814,126.791916,121.379433,12345
2010-06-14,131.024017,131.121872,126.816383,128.714706,123.220139,92537
2010-06-15,127.207787,131.596451,126.224373,129.248001,123.730690,190092
2010-06-16,120.500000,128.994995,119.000000,124.184998,118.883797,435760
2010-06-17,123.540001,125.489998,118.000000,119.989998,114.867882,520590
2010-06-18,119.985001,119.985001,112.525002,116.614998,111.636940,68790
2010-06-21,115.330002,120.489998,115.330002,117.669998,112.646904,9530
2010-06-22,119.900002,125.500000,118.000000,121.519997,116.332565,44420
2010-06-23,116.500000,125.900002,116.500000,121.004997,115.839546,3080
2010-06-24,121.120003,124.875000,121.120003,123.995003,118.701920,7560
2010-06-25,123.000000,123.949997,122.099998,122.955002,117.706322,60710
2010-06-28,122.500000,126.900002,122.500000,124.114998,118.816788,179790
2010-06-29,123.610001,133.000000,123.199997,128.755005,123.258720,76300
2010-06-30,129.600006,129.600006,124.510002,127.824997,122.368401,8820
2010-07-01,127.599998,128.199997,126.500000,126.980003,121.559494,1360
2010-07-02,125.610001,128.800003,125.610001,128.070007,122.602974,121250
2010-07-05,128.000000,130.199997,127.500000,129.354996,123.833115,29070
2010-07-06,130.000000,130.000000,128.139999,129.000000,123.493263,3720
2010-07-07,134.500000,134.500000,127.500000,127.910004,122.449791,278590
2010-07-08,131.500000,135.899994,130.500000,134.244995,128.514343,32230
2010-07-09,134.100006,135.770004,131.005005,131.294998,125.690277,11300
2010-07-12,131.399994,133.850006,130.934998,132.895004,127.222008,2750
2010-07-13,131.110001,134.494995,130.000000,132.660004,126.997009,6840
2010-07-14,132.895004,135.300003,130.000000,133.774994,128.064407,24090
2010-07-15,138.800003,138.800003,130.600006,131.100006,125.503616,7540
2010-07-16,131.000000,137.000000,130.000000,130.294998,124.732964,6410
2010-07-19,130.994995,133.889999,128.600006,129.649994,124.115494,4160
2010-07-20,130.300003,131.899994,129.699997,131.190002,125.589790,2100
2010-07-21,130.100006,131.774994,130.000000,130.600006,125.024956,1350
2010-07-22,130.500000,130.500000,129.330002,130.000000,124.450584,18360
2010-07-23,130.500000,131.000000,130.000000,130.535004,124.962746,12630
2010-07-26,130.699997,130.699997,127.370003,129.000000,123.493263,2440
2010-07-27,127.599998,130.000000,127.599998,129.190002,123.675140,1210
2010-07-28,127.504997,136.000000,127.504997,134.684998,128.935577,9980
2010-07-29,135.600006,135.705002,131.199997,134.000000,128.279831,61890
2010-07-30,130.205002,135.169998,130.205002,134.429993,128.691452,11580
2010-08-02,137.000000,140.985001,136.000000,140.044998,134.066742,52650
2010-08-03,140.000000,143.975006,140.000000,143.005005,136.900421,24750
2010-08-04,143.699997,143.899994,140.199997,140.429993,134.435318,6570
2010-08-05,142.899994,144.800003,140.589996,141.315002,135.282547,22370
2010-08-06,140.000000,144.000000,140.000000,141.470001,135.430939,9380
2010-08-09,144.000000,152.500000,143.000000,149.919998,143.520233,42100
2010-08-10,151.889999,156.000000,148.000000,149.354996,142.979324,148680
2010-08-11,149.354996,149.654999,145.300003,146.335007,140.088287,25360
2010-08-12,141.100006,149.000000,136.134995,148.565002,142.223068,35740
2010-08-13,146.600006,149.770004,145.604996,146.794998,140.528610,10360
2010-08-16,148.000000,152.199997,145.110001,149.574997,143.189941,527590
2010-08-17,151.500000,155.000000,151.000000,152.500000,145.990097,129480
2010-08-18,152.500000,153.889999,150.809998,152.524994,146.398010,71210
2010-08-19,152.399994,162.500000,152.399994,159.500000,153.092865,299610
2010-08-20,162.500000,163.899994,156.125000,158.985001,152.598495,111650
2010-08-23,157.500000,158.399994,155.000000,155.304993,149.066330,10440
2010-08-24,154.000000,158.500000,149.005005,157.904999,151.561890,55040
2010-08-25,155.110001,157.884995,150.000000,150.934998,144.871902,17880
2010-08-26,151.000000,155.690002,150.149994,154.610001,148.399261,27830
2010-08-27,152.240005,153.899994,150.100006,150.255005,144.219208,3270
2010-08-30,153.000000,153.000000,149.550003,151.464996,145.380600,1052970
2010-08-31,158.699997,158.699997,147.000000,147.744995,141.810043,192410
2010-09-01,151.500000,151.500000,148.005005,148.610001,142.640289,613650
2010-09-02,148.225006,150.300003,148.100006,148.100006,142.150772,3860
2010-09-03,148.884995,154.000000,148.100006,151.589996,145.500580,586440
2010-09-06,153.494995,155.100006,150.000000,154.604996,148.394470,17120
2010-09-07,154.000000,155.884995,150.500000,151.369995,145.289413,24570
2010-09-08,150.100006,153.100006,148.690002,149.000000,143.014633,13320
2010-09-09,151.000000,152.500000,147.500000,148.005005,142.059631,3630
2010-09-13,150.000000,153.889999,147.815002,153.074997,146.925919,14260
2010-09-14,151.000000,153.500000,150.115005,152.490005,146.364410,23610
2010-09-15,152.000000,153.449997,150.309998,152.559998,146.431610,8030
2010-09-16,151.050003,154.500000,149.625000,153.074997,146.925919,46350
2010-09-17,155.000000,156.500000,154.899994,155.500000,149.253510,177560
2010-09-20,151.000000,158.445007,151.000000,157.300003,150.981186,20070
2010-09-21,155.000000,159.899994,152.800003,157.289993,150.971603,33020
2010-09-22,157.750000,159.994995,154.199997,156.595001,150.304535,95130
2010-09-23,154.600006,155.994995,151.000000,152.779999,146.642776,92850
2010-09-24,154.399994,154.399994,148.205002,149.395004,143.393768,27060
2010-09-27,154.800003,154.800003,147.000000,147.634995,141.704453,15630
2010-09-28,151.000000,151.000000,141.559998,143.449997,137.687561,11240
2010-09-29,144.899994,146.899994,142.000000,145.509995,139.664825,5820
2010-09-30,142.100006,151.580002,142.100006,148.434998,142.472321,34570
2010-10-01,147.600006,152.000000,147.500000,148.845001,142.865860,105720
2010-10-04,145.649994,161.000000,145.649994,156.714996,150.419693,660250
2010-10-05,158.000000,160.000000,153.199997,154.729996,148.514435,247350
2010-10-06,154.824997,158.500000,151.000000,154.429993,148.226471,169190
2010-10-07,154.000000,155.699997,151.600006,152.199997,146.086075,114990
2010-10-08,154.389999,154.389999,148.100006,149.130005,143.139389,123490
2010-10-11,152.490005,152.490005,149.000000,149.600006,143.590515,14950
2010-10-12,152.399994,154.899994,148.125000,151.175003,145.102249,13570
2010-10-13,153.494995,157.500000,147.625000,152.380005,146.258850,125430
2010-10-14,152.000000,155.000000,151.500000,153.815002,147.636185,12100
2010-10-15,155.500000,157.000000,148.100006,149.595001,143.585724,50280
2010-10-18,153.994995,153.994995,148.505005,150.529999,144.483170,14460
2010-10-19,153.899994,153.899994,147.899994,148.304993,142.347549,8250
2010-10-20,151.000000,151.000000,147.240005,149.630005,143.619324,11280
2010-10-21,149.000000,150.500000,148.800003,149.884995,143.864059,3730
2010-10-22,150.494995,151.440002,148.500000,149.455002,143.451340,8460
2010-10-25,149.455002,149.455002,148.225006,149.005005,143.019424,2990
2010-10-26,148.125000,149.990005,148.014999,148.324997,142.366730,9710
2010-10-27,148.014999,149.500000,147.024994,147.889999,141.949234,4650
2010-10-28,144.559998,148.994995,142.125000,145.225006,139.391296,23700
2010-10-29,145.300003,147.500000,142.699997,145.289993,139.453659,258730
2010-11-01,148.500000,150.880005,143.600006,144.104996,138.316223,43400
2010-11-02,144.199997,145.100006,140.630005,141.699997,136.007858,30920
2010-11-03,141.300003,144.695007,141.300003,144.044998,138.258652,6880
2010-11-04,144.044998,147.479996,140.649994,142.985001,137.241241,148450
2010-11-08,144.000000,144.490005,141.675003,142.300003,136.583771,27650
2010-11-09,139.259995,143.000000,139.259995,140.345001,134.707306,17630
2010-11-10,140.399994,141.669998,139.000000,140.865005,135.206406,31810
2010-11-11,141.000000,146.199997,140.000000,144.845001,139.026520,391750
2010-11-12,143.604996,146.000000,143.604996,145.074997,139.247269,68950
2010-11-15,144.699997,144.699997,141.000000,143.695007,137.922745,594320
2010-11-16,141.014999,144.000000,141.014999,141.759995,136.065460,7780
2010-11-18,141.725006,145.000000,141.500000,144.014999,138.229858,16840
2010-11-19,143.100006,143.899994,142.100006,143.440002,137.677979,8170
2010-11-22,146.000000,157.880005,141.800003,142.604996,136.876495,16800
2010-11-23,147.384995,147.384995,140.539993,141.774994,136.079834,17530
2010-11-24,142.500000,144.300003,141.000000,142.500000,136.775711,267150
2010-11-25,144.470001,144.470001,141.000000,142.485001,136.761353,18500
2010-11-26,142.550003,142.899994,135.500000,137.520004,131.995773,11850
2010-11-29,140.000000,143.000000,137.500000,142.274994,136.559769,21800
2010-11-30,142.000000,142.000000,140.000000,140.445007,134.803284,13840
2010-12-01,142.274994,149.199997,139.199997,141.404999,135.724716,18970
2010-12-02,144.994995,145.800003,139.014999,139.544998,133.939453,28240
2010-12-03,140.100006,141.399994,138.000000,138.585007,133.017990,10980
2010-12-06,144.800003,144.800003,134.225006,137.149994,131.640656,41250
2010-12-07,140.500000,143.850006,136.000000,137.300003,131.784622,33899
2010-12-08,139.699997,139.699997,131.100006,135.050003,129.625015,12573
2010-12-09,137.199997,142.000000,121.199997,137.949997,132.408508,105740
2010-12-10,135.000000,137.000000,126.199997,132.399994,127.081436,23240
2010-12-13,134.899994,134.899994,128.000000,130.649994,125.401733,17304
2010-12-14,129.750000,132.899994,127.650002,131.699997,126.409592,17818
2010-12-15,137.399994,137.399994,128.399994,129.199997,124.010002,10806
2010-12-16,130.000000,130.000000,123.199997,124.500000,119.498787,18541
2010-12-20,121.099998,126.949997,119.900002,120.849998,115.995422,8116
2010-12-21,117.150002,121.500000,117.150002,118.300003,113.547867,17370
2010-12-22,123.900002,123.900002,118.900002,119.900002,115.083580,3826
2010-12-23,122.900002,127.000000,120.150002,125.099998,120.074684,12977
2010-12-24,122.000000,123.800003,121.000000,121.599998,116.715286,209510
2010-12-27,125.949997,125.949997,120.000000,120.400002,115.563484,133449
2010-12-28,118.550003,121.449997,117.199997,118.550003,113.787804,506298
2010-12-29,120.500000,120.900002,117.500000,118.599998,113.835793,11111
2010-12-30,119.949997,120.000000,118.400002,118.849998,114.075745,3579
2010-12-31,116.199997,120.449997,116.000000,117.800003,113.067932,111655
2011-01-03,120.000000,125.699997,118.199997,124.300003,119.306824,342693
2011-01-04,126.500000,126.500000,123.000000,123.900002,118.922897,8124
2011-01-05,121.599998,122.349998,118.500000,118.900002,114.123764,105839
2011-01-06,119.099998,119.550003,116.199997,118.050003,113.307899,12492
2011-01-07,118.400002,119.599998,116.150002,117.699997,112.971947,30583
2011-01-10,119.000000,119.000000,110.000000,112.599998,108.076820,134314
2011-01-11,114.199997,114.199997,107.300003,108.699997,104.333488,6651
2011-01-12,110.000000,112.849998,107.000000,110.000000,105.581261,107312
2011-01-13,110.949997,110.949997,108.400002,109.599998,105.197334,49201
2011-01-14,106.150002,110.000000,103.250000,107.500000,103.181686,73722
2011-01-17,107.500000,107.500000,101.099998,104.000000,99.822281,157487
2011-01-18,106.000000,107.000000,101.099998,101.800003,97.710663,14600
2011-01-19,101.050003,103.900002,101.000000,102.550003,98.430519,160008
2011-01-20,99.000000,104.849998,99.000000,103.250000,99.102417,2399
2011-01-21,102.650002,105.800003,101.000000,104.000000,99.822281,62581
2011-01-24,105.699997,109.000000,102.199997,103.400002,99.246391,3827
2011-01-25,102.349998,104.500000,101.000000,102.050003,97.950615,12686
2011-01-27,105.000000,105.000000,100.000000,101.699997,97.614677,11318
2011-01-28,102.000000,105.000000,99.000000,99.150002,95.167114,7897
2011-01-31,103.900002,103.900002,99.000000,101.199997,97.134750,15763
2011-02-01,101.099998,108.400002,100.199997,104.650002,100.446182,29993
2011-02-02,102.550003,108.000000,101.349998,102.599998,98.478523,1254089
2011-02-03,108.000000,108.000000,98.050003,99.949997,95.934975,297678
2011-02-04,99.300003,102.500000,99.000000,100.400002,96.366898,173599
2011-02-07,99.000000,110.000000,97.550003,99.250000,95.263092,1336923
2011-02-08,102.000000,102.699997,98.900002,99.099998,95.119118,24525
2011-02-09,100.000000,100.900002,94.150002,95.250000,91.423767,30582
2011-02-10,96.000000,97.949997,94.000000,96.250000,92.383614,11120
2011-02-11,91.150002,99.000000,91.150002,98.900002,94.927170,14668
2011-02-14,95.000000,100.000000,95.000000,99.599998,95.599030,58611
2011-02-15,97.000000,102.000000,97.000000,98.449997,94.495224,31514
2011-02-16,96.000000,99.699997,96.000000,96.949997,93.055489,13132
2011-02-17,100.000000,100.500000,97.349998,99.000000,95.023148,427264
2011-02-18,99.050003,102.800003,97.500000,98.599998,94.639206,10302
2011-02-21,96.000000,101.500000,96.000000,100.699997,96.654854,9590
2011-02-22,102.000000,102.000000,98.000000,98.750000,94.783180,3823
2011-02-23,98.750000,100.849998,98.000000,99.500000,95.503052,4175
2011-02-24,95.199997,98.550003,93.599998,95.750000,91.903687,32030
2011-02-25,95.150002,101.849998,94.699997,99.599998,95.599030,38817
2011-02-28,96.300003,116.000000,96.300003,105.949997,101.693947,126997
2011-03-01,106.050003,112.000000,105.500000,109.500000,105.101349,17521
2011-03-03,112.000000,114.599998,107.000000,113.849998,109.276627,36702
2011-03-04,109.750000,117.000000,109.750000,115.199997,110.572372,24510
2011-03-07,111.000000,118.500000,111.000000,117.349998,112.636017,210299
2011-03-08,116.000000,118.699997,113.000000,113.849998,109.276627,23614
2011-03-09,110.150002,116.000000,108.000000,109.849998,105.437286,19508
2011-03-10,107.199997,116.000000,107.199997,111.800003,107.308952,14989
2011-03-11,111.250000,114.900002,107.000000,108.250000,103.901566,5370
2011-03-14,106.099998,110.500000,106.000000,107.699997,103.373657,8021
2011-03-15,105.000000,107.500000,103.000000,106.050003,101.789940,2353
2011-03-16,104.150002,108.750000,104.150002,105.500000,101.262024,28556
2011-03-17,114.000000,114.000000,105.099998,107.099998,102.797752,42110
2011-03-18,115.000000,115.000000,105.449997,106.699997,102.413818,20400
2011-03-21,107.800003,112.800003,106.000000,106.550003,102.269844,195408
2011-03-22,107.099998,107.250000,104.349998,106.800003,102.509811,33554
2011-03-23,104.000000,108.000000,102.500000,105.400002,101.166046,35362
2011-03-24,105.500000,107.000000,105.400002,106.550003,102.269844,14691
2011-03-25,104.000000,110.800003,104.000000,108.849998,104.477455,44742
2011-03-28,105.000000,114.000000,105.000000,112.150002,107.644890,52183
2011-03-29,109.000000,117.800003,109.000000,114.699997,110.092453,1646985
2011-03-30,116.000000,125.900002,116.000000,119.500000,114.699654,1274283
2011-03-31,119.500000,127.099998,119.500000,123.750000,118.778915,393870
2011-04-01,124.000000,125.650002,117.000000,123.599998,118.634949,71714
2011-04-04,124.949997,132.000000,124.000000,128.250000,123.098160,94524
2011-04-05,127.900002,138.000000,126.150002,128.300003,123.146141,59763
2011-04-06,128.500000,133.850006,128.050003,129.449997,124.249947,55480
2011-04-07,129.449997,134.000000,128.500000,130.449997,125.209770,166773
2011-04-08,129.649994,133.000000,128.300003,130.449997,125.209770,45478
2011-04-11,130.899994,130.899994,124.150002,125.250000,120.218674,19269
2011-04-13,121.150002,125.000000,120.000000,122.349998,117.435158,25070
2011-04-15,123.000000,125.300003,120.650002,121.750000,116.859268,10460
2011-04-18,124.099998,127.650002,122.099998,122.900002,117.963066,36193
2011-04-19,121.250000,124.000000,121.000000,123.000000,118.059044,14132
2011-04-20,123.000000,147.600006,123.000000,141.149994,135.479950,1326937
2011-04-21,143.000000,148.899994,131.149994,142.750000,137.015671,1272460
2011-04-25,138.000000,154.949997,138.000000,145.449997,139.607239,370581
2011-04-26,146.949997,151.350006,143.000000,144.100006,138.311447,159509
2011-04-27,145.800003,146.800003,136.250000,137.600006,132.072571,90421
2011-04-28,138.149994,141.500000,135.100006,139.949997,134.328171,107927
2011-04-29,130.850006,144.399994,130.850006,135.750000,130.296875,206721
2011-05-02,130.750000,137.500000,128.600006,133.899994,128.521179,67217
2011-05-03,128.850006,134.949997,128.850006,131.850006,126.553551,79461
2011-05-04,129.250000,132.000000,126.199997,130.149994,124.921822,51998
2011-05-05,128.100006,133.600006,128.100006,132.149994,126.841492,20758
2011-05-06,131.199997,133.000000,131.199997,132.550003,127.225433,14131
2011-05-09,134.800003,134.800003,130.100006,131.199997,125.929634,6765
2011-05-10,129.699997,131.949997,129.699997,131.050003,125.785698,10115
2011-05-11,127.250000,136.300003,127.250000,131.699997,126.409592,95399
2011-05-12,130.300003,136.500000,130.300003,135.199997,129.768997,17318
2011-05-13,132.500000,137.000000,132.500000,135.550003,130.104904,11056
2011-05-16,132.100006,134.899994,132.100006,133.149994,127.801323,6894
2011-05-17,132.000000,136.949997,128.100006,129.500000,124.297943,10298
2011-05-18,128.149994,132.949997,128.149994,132.149994,126.841492,7507
2011-05-19,130.550003,134.600006,130.000000,130.750000,125.497726,4357
2011-05-20,128.100006,134.800003,128.100006,130.750000,125.497726,6666
2011-05-23,128.800003,132.000000,128.800003,130.350006,125.113800,10611
2011-05-24,130.000000,131.899994,129.050003,129.600006,124.393929,116463
2011-05-25,128.100006,132.500000,127.750000,129.199997,124.010002,24011
2011-05-26,129.250000,134.699997,128.100006,132.649994,127.321396,287116
2011-05-27,130.000000,135.800003,130.000000,134.600006,129.193085,4950
2011-05-30,132.600006,147.899994,132.600006,140.750000,135.096024,40800
2011-05-31,142.000000,144.000000,138.250000,143.500000,137.735550,94589
2011-06-01,140.000000,146.899994,140.000000,145.800003,139.943176,23263
2011-06-02,148.000000,148.000000,143.199997,145.100006,139.271286,82691
2011-06-03,145.000000,152.000000,145.000000,148.149994,142.198761,319010
2011-06-06,150.000000,151.500000,147.000000,148.649994,142.678650,213251
2011-06-07,150.500000,151.000000,146.100006,148.250000,142.294754,215389
2011-06-08,146.100006,150.350006,146.100006,148.699997,142.726669,18423
2011-06-09,147.100006,149.449997,143.199997,144.850006,139.031326,29539
2011-06-10,143.399994,146.949997,141.500000,141.699997,136.007858,18247
2011-06-13,140.500000,143.449997,140.500000,141.899994,136.199829,7745
2011-06-14,141.100006,144.500000,138.199997,139.550003,133.944229,6710
2011-06-15,138.100006,140.899994,137.000000,138.050003,132.504486,11415
2011-06-16,134.000000,142.000000,134.000000,135.800003,130.344879,18620
2011-06-17,131.399994,139.649994,131.399994,137.449997,131.928558,15348
2011-06-20,135.100006,138.949997,131.000000,131.699997,126.409592,30623
2011-06-21,125.099998,135.000000,125.099998,130.100006,124.873848,152143
2011-06-22,130.500000,134.350006,129.050003,129.850006,124.633881,7372
2011-06-23,126.349998,139.899994,126.349998,130.149994,124.921822,671583
2011-06-24,123.199997,139.000000,123.199997,136.800003,131.304703,68581
2011-06-27,132.350006,139.750000,132.350006,136.100006,130.632828,9850
2011-06-28,134.100006,138.000000,133.000000,134.899994,129.481018,30176
2011-06-29,133.000000,138.550003,133.000000,135.250000,129.816986,77423
2011-06-30,135.000000,135.500000,132.000000,133.550003,128.185257,18961
2011-07-01,134.050003,138.649994,132.199997,137.449997,131.928558,12622
2011-07-04,133.000000,140.000000,133.000000,136.100006,130.632828,71395
2011-07-05,134.250000,138.050003,134.250000,136.300003,130.824783,14520
2011-07-06,134.000000,143.899994,134.000000,142.649994,136.919708,151227
2011-07-07,141.500000,146.850006,141.500000,142.949997,137.207642,76771
2011-07-08,135.000000,149.949997,135.000000,141.750000,136.055847,46106
2011-07-11,137.000000,145.000000,137.000000,142.000000,136.295822,9503
2011-07-12,138.000000,144.899994,138.000000,141.149994,135.479950,8963
2011-07-13,138.100006,144.750000,138.100006,142.000000,136.295822,25641
2011-07-14,137.100006,144.600006,137.100006,143.250000,137.495590,7978
2011-07-15,139.000000,148.199997,139.000000,146.800003,140.902985,14379
2011-07-18,143.000000,149.000000,143.000000,144.350006,138.551437,19816
2011-07-19,143.000000,146.399994,143.000000,145.000000,139.175308,161696
2011-07-20,141.500000,148.800003,141.500000,145.199997,139.367264,56506
2011-07-21,137.949997,147.000000,137.949997,145.100006,139.271286,158614
2011-07-22,144.000000,148.199997,144.000000,145.050003,139.223282,18803
2011-07-25,141.149994,147.949997,141.149994,144.949997,139.127319,31836
2011-07-26,145.000000,145.550003,144.100006,144.949997,139.127319,33857
2011-07-27,142.000000,145.000000,139.199997,140.000000,134.376144,20828
2011-07-28,138.100006,141.899994,138.100006,140.300003,134.664108,1987
2011-07-29,136.649994,144.000000,136.649994,143.050003,137.303635,8243
2011-08-01,145.000000,148.000000,140.050003,141.300003,135.623932,132276
2011-08-02,134.100006,144.850006,134.100006,142.399994,136.679733,81870
2011-08-03,133.100006,144.000000,133.100006,141.100006,135.431992,3429
2011-08-04,138.500000,143.899994,135.600006,136.449997,130.968765,9625
2011-08-05,133.000000,147.399994,129.100006,135.399994,129.960938,26111
2011-08-08,131.500000,135.399994,131.500000,134.399994,129.001099,5044
2011-08-09,126.349998,141.949997,126.349998,138.750000,133.176376,24991
2011-08-10,136.000000,142.899994,136.000000,141.399994,135.719910,2859
2011-08-11,136.000000,142.000000,136.000000,140.600006,134.952057,3846
2011-08-12,139.000000,146.949997,139.000000,143.750000,137.975540,98446
2011-08-16,147.000000,147.949997,142.000000,143.649994,137.879501,18505
2011-08-17,145.000000,145.000000,140.050003,141.149994,135.479950,6339
2011-08-18,144.800003,144.800003,140.000000,140.850006,135.192017,125536
2011-08-19,134.500000,143.899994,134.500000,138.199997,132.648453,467383
2011-08-22,135.250000,139.600006,133.550003,136.000000,130.536850,236419
2011-08-23,136.000000,141.000000,136.000000,138.100006,132.552505,5134
2011-08-24,142.000000,142.000000,136.100006,136.600006,131.112732,1229
2011-08-25,136.600006,136.649994,134.600006,135.550003,130.104904,1842
2011-08-26,134.850006,134.899994,122.250000,126.349998,121.274483,16180
2011-08-29,127.050003,133.500000,127.050003,130.949997,125.689690,481049
2011-08-30,127.099998,135.449997,127.099998,131.100006,125.833672,4570
2011-09-02,129.100006,134.000000,129.100006,132.550003,127.225433,1836
2011-09-05,127.099998,136.500000,127.099998,134.550003,129.145096,3547
2011-09-06,135.000000,136.000000,131.399994,133.250000,127.897301,4383
2011-09-07,130.000000,140.899994,130.000000,139.699997,134.088196,15153
2011-09-08,138.000000,140.500000,133.949997,136.899994,131.967468,254934
2011-09-09,132.100006,145.000000,132.100006,135.100006,130.232330,18400
2011-09-12,130.100006,136.899994,130.100006,135.399994,130.521500,6538
2011-09-13,132.100006,139.949997,132.100006,138.699997,133.702591,7026
2011-09-14,135.000000,142.000000,134.000000,135.899994,131.003494,10347
2011-09-15,133.050003,137.899994,133.050003,136.050003,131.148102,2962
2011-09-16,133.149994,140.800003,133.149994,136.500000,131.581879,1265
2011-09-19,133.100006,142.000000,133.100006,137.000000,132.063858,62047
2011-09-20,136.000000,140.649994,136.000000,139.000000,133.991791,5057
2011-09-21,139.000000,141.750000,136.199997,137.949997,132.979660,6222
2011-09-22,133.100006,137.949997,133.100006,134.800003,129.943146,14067
2011-09-23,130.300003,139.449997,130.300003,133.350006,128.545395,25845
2011-09-26,130.100006,138.000000,130.100006,132.000000,127.244003,6035
2011-09-27,132.500000,142.850006,129.149994,131.550003,126.810226,105085
2011-09-28,130.100006,134.899994,130.100006,133.050003,128.256180,1107
2011-09-29,132.000000,132.300003,130.000000,131.100006,126.376442,157361
2011-09-30,130.300003,133.000000,130.300003,132.000000,127.244003,4226
2011-10-03,130.149994,132.399994,128.100006,130.000000,125.316086,32888
2011-10-04,128.199997,131.800003,126.000000,127.599998,123.002548,12837
2011-10-05,130.800003,131.000000,125.150002,125.699997,121.171021,12226
2011-10-07,130.000000,130.000000,124.300003,128.949997,124.303917,270278
2011-10-10,131.500000,132.000000,128.199997,130.050003,125.364304,511728
2011-10-11,130.399994,133.449997,130.399994,130.500000,125.798080,2804
2011-10-12,133.699997,133.699997,130.500000,131.300003,126.569260,1479
2011-10-13,133.850006,136.000000,132.199997,133.100006,128.304382,9064
2011-10-14,133.300003,137.000000,132.000000,132.350006,127.581436,5793
2011-10-17,135.000000,136.000000,131.500000,131.750000,127.003029,5621
2011-10-18,131.600006,135.500000,130.500000,130.850006,126.135468,11325
2011-10-19,132.000000,134.000000,127.699997,128.699997,124.062904,8378
2011-10-20,130.000000,132.000000,126.800003,128.300003,123.677338,256738
2011-10-21,131.100006,131.100006,127.550003,128.000000,123.388145,1070
2011-10-24,128.000000,135.000000,128.000000,134.699997,129.846741,129896
2011-10-25,137.000000,137.000000,128.899994,132.050003,127.292221,24081
2011-10-28,135.000000,138.000000,130.350006,133.000000,128.207977,5830
2011-10-31,135.000000,135.000000,131.500000,132.600006,127.822411,703914
2011-11-01,130.699997,133.899994,130.550003,131.250000,126.521049,4793
2011-11-02,131.500000,133.500000,126.800003,131.449997,126.713837,23367
2011-11-03,131.600006,133.000000,130.600006,132.750000,127.966995,5554
2011-11-04,130.100006,137.000000,130.100006,135.649994,130.762512,8390
2011-11-08,134.000000,137.000000,132.100006,135.750000,130.858917,6614
2011-11-09,134.050003,142.000000,134.050003,137.250000,132.304855,48843
2011-11-11,136.000000,138.949997,133.050003,133.550003,128.738159,3998
2011-11-14,132.100006,138.649994,130.100006,134.550003,129.702148,10132
2011-11-15,133.100006,134.550003,126.800003,127.150002,122.568771,6685
2011-11-16,127.400002,129.899994,117.300003,120.349998,116.013771,52106
2011-11-17,120.099998,122.800003,118.000000,120.000000,115.676384,157172
2011-11-18,118.099998,122.949997,116.449997,117.400002,113.170059,4755
2011-11-21,116.250000,121.800003,114.000000,116.150002,111.965096,18326
2011-11-22,114.000000,120.900002,114.000000,120.250000,115.917374,16366
2011-11-23,116.099998,119.449997,116.099998,118.400002,114.134041,6321
2011-11-24,117.000000,122.250000,107.650002,120.150002,115.820976,13109
2011-11-25,118.000000,121.500000,117.150002,117.199997,112.977264,4726
2011-11-28,119.000000,120.250000,115.650002,117.000000,112.784477,25940
2011-11-29,117.099998,118.699997,116.000000,116.400002,112.206093,1969
2011-11-30,115.099998,116.750000,114.449997,115.050003,110.904732,9626
2011-12-01,115.550003,116.500000,113.000000,114.000000,109.892570,2475
2011-12-02,113.099998,118.000000,113.000000,114.949997,110.808334,16924
2011-12-05,112.099998,117.000000,112.099998,113.900002,109.796165,3376
2011-12-07,112.250000,116.000000,112.250000,115.000000,110.856544,4720
2011-12-08,113.000000,118.000000,113.000000,113.050003,108.976791,160832
2011-12-09,110.050003,114.000000,110.050003,112.150002,108.109215,2978
2011-12-12,112.199997,115.000000,110.949997,113.099998,109.024994,11508
2011-12-13,111.199997,115.250000,109.000000,114.550003,110.422745,25438
2011-12-14,115.900002,123.000000,107.000000,108.599998,104.687119,778477
2011-12-15,107.000000,111.000000,102.400002,106.650002,102.807388,67027
2011-12-16,105.099998,110.000000,105.099998,108.000000,104.108749,136723
2011-12-19,106.500000,113.000000,101.550003,105.099998,101.313232,39026
2011-12-20,102.300003,105.000000,100.000000,101.900002,98.228531,120431
2011-12-21,103.000000,113.400002,97.500000,99.849998,96.252380,19936
2011-12-22,98.000000,100.949997,98.000000,99.949997,96.348785,8980
2011-12-23,95.599998,102.000000,95.599998,100.199997,96.589775,2121651
